datetime,temp,hum,rad,wd,ws,rain,maxws,bv
2023-11-01 00:00:00,13.09,79.17,0.0,269,0.03,0,0.9,12.89
2023-11-01 00:01:00,13.12,79.0,0.0,269,0.015,0,0.9,12.89
2023-11-01 00:02:00,13.1,79.43,0.0,269,0.0,0,0.0,12.89
2023-11-01 00:03:00,13.1,79.34,0.0,269,0.0,0,0.0,12.89
2023-11-01 00:04:00,13.07,78.83,0.0,269,0.015,0,0.9,12.89
2023-11-01 00:05:00,13.1,79.1,0.0,269,0.0,0,0.0,12.89
2023-11-01 00:06:00,13.07,78.98,0.0,269,0.0,0,0.0,12.89
2023-11-01 00:07:00,13.04,79.39,0.0,269,0.0,0,0.0,12.89
2023-11-01 00:08:00,13.03,79.32,0.0,269,0.0,0,0.0,12.89
2023-11-01 00:09:00,12.99,79.82,0.0,269,0.0,0,0.0,12.89
2023-11-01 00:10:00,12.93,79.72,0.0,269,0.0,0,0.0,12.89
2023-11-01 00:11:00,12.9,80.15,0.0,269,0.0,0,0.0,12.89
2023-11-01 00:12:00,12.85,80.17,0.0,269,0.0,0,0.0,12.89
2023-11-01 00:13:00,12.81,80.47,0.0,269,0.0,0,0.0,12.89
2023-11-01 00:14:00,12.78,80.72,0.0,269,0.0,0,0.0,12.89
2023-11-01 00:15:00,12.75,80.64,0.0,269,0.0,0,0.0,12.89
2023-11-01 00:16:00,12.69,80.72,0.0,269,0.0,0,0.0,12.89
2023-11-01 00:17:00,12.67,80.58,0.0,269,0.0,0,0.0,12.89
2023-11-01 00:18:00,12.64,80.58,0.0,269,0.0,0,0.0,12.89
2023-11-01 00:19:00,12.61,80.48,0.0,269,0.0,0,0.0,12.89
2023-11-01 00:20:00,12.59,80.34,0.0,269,0.0,0,0.0,12.89
2023-11-01 00:21:00,12.57,80.19,0.0,269,0.0,0,0.0,12.89
2023-11-01 00:22:00,12.55,80.05,0.0,269,0.0,0,0.0,12.89
2023-11-01 00:23:00,12.54,80.55,0.0,269,0.0,0,0.0,12.89
2023-11-01 00:24:00,12.54,80.1,0.0,269,0.015,0,0.9,12.89
2023-11-01 00:25:00,12.52,80.08,0.0,269,0.0,0,0.0,12.89
2023-11-01 00:26:00,12.5,79.98,0.0,269,0.0,0,0.0,12.89
2023-11-01 00:27:00,12.51,79.89,0.0,269,0.0,0,0.0,12.89
2023-11-01 00:28:00,12.52,79.87,0.0,269,0.0,0,0.0,12.89
2023-11-01 00:29:00,12.54,80.93,0.0,269,0.0,0,0.0,12.89
2023-11-01 00:30:00,12.52,80.4,0.0,269,0.0,0,0.0,12.89
2023-11-01 00:31:00,12.52,80.05,0.0,269,0.0,0,0.0,12.89
2023-11-01 00:32:00,12.52,78.9,0.0,269,0.0,0,0.0,12.89
2023-11-01 00:33:00,12.52,79.31,0.0,269,0.0,0,0.0,12.89
2023-11-01 00:34:00,12.54,80.2,0.0,269,0.0,0,0.0,12.89
2023-11-01 00:35:00,12.51,78.67,0.0,269,0.0,0,0.0,12.89
2023-11-01 00:36:00,12.54,78.89,0.0,268,0.03,0,0.9,12.89
2023-11-01 00:37:00,12.57,77.93,0.0,268,0.0,0,0.0,12.89
2023-11-01 00:38:00,12.57,79.85,0.0,268,0.0,0,0.0,12.89
2023-11-01 00:39:00,12.57,79.04,0.0,268,0.0,0,0.0,12.89
2023-11-01 00:40:00,12.55,78.07,0.0,268,0.0,0,0.0,12.89
2023-11-01 00:41:00,12.54,78.57,0.0,268,0.0,0,0.0,12.89
2023-11-01 00:42:00,12.54,80.09,0.0,268,0.0,0,0.0,12.89
2023-11-01 00:43:00,12.54,78.61,0.0,268,0.0,0,0.0,12.89
2023-11-01 00:44:00,12.52,78.08,0.0,268,0.0,0,0.0,12.89
2023-11-01 00:45:00,12.54,78.86,0.0,268,0.0,0,0.0,12.89
2023-11-01 00:46:00,12.52,78.01,0.0,268,0.0,0,0.0,12.89
2023-11-01 00:47:00,12.52,77.66,0.0,268,0.0,0,0.0,12.89
2023-11-01 00:48:00,12.55,77.98,0.0,268,0.0,0,0.0,12.89
