datetime,temp,hum,rad,wd,ws,rain,maxws,bv
2023-10-27 00:00:00,16.54,85.66,0.0,316,0.09,0,0.9,12.93
2023-10-27 00:01:00,16.52,85.69,0.0,137,0.03,0,0.9,12.93
2023-10-27 00:02:00,16.54,85.69,0.0,92,0.18,0,0.9,12.93
2023-10-27 00:03:00,16.54,85.58,0.0,126,0.135,0,0.9,12.93
2023-10-27 00:04:00,16.52,85.55,0.0,126,0.0,0,0.0,12.93
2023-10-27 00:05:00,16.54,85.58,0.0,126,0.045,0,0.9,12.93
2023-10-27 00:06:00,16.51,85.45,0.0,41,0.12,0,0.9,12.93
2023-10-27 00:07:00,16.51,85.41,0.0,41,0.0,0,0.0,12.93
2023-10-27 00:08:00,16.51,85.54,0.0,40,0.015,0,0.9,12.93
2023-10-27 00:09:00,16.48,85.57,0.0,0,0.015,0,0.9,12.93
2023-10-27 00:10:00,16.5,85.6,0.0,22,0.015,0,0.9,12.93
2023-10-27 00:11:00,16.48,85.85,0.0,33,0.03,0,0.9,12.93
2023-10-27 00:12:00,16.44,85.72,0.0,83,0.045,0,0.9,12.93
2023-10-27 00:13:00,16.45,85.78,0.0,80,0.0,0,0.0,12.93
2023-10-27 00:14:00,16.47,85.82,0.0,80,0.0,0,0.0,12.93
2023-10-27 00:15:00,16.44,85.81,0.0,80,0.0,0,0.0,12.93
2023-10-27 00:16:00,16.42,85.85,0.0,80,0.0,0,0.0,12.93
2023-10-27 00:17:00,16.44,86.01,0.0,81,0.0,0,0.0,12.93
2023-10-27 00:18:00,16.4,86.03,0.0,81,0.0,0,0.0,12.93
2023-10-27 00:19:00,16.4,86.14,0.0,84,0.03,0,0.9,12.93
2023-10-27 00:20:00,16.37,86.11,0.0,84,0.03,0,0.9,12.93
2023-10-27 00:21:00,16.38,86.16,0.0,32,0.105,0,0.9,12.93
2023-10-27 00:22:00,16.37,86.23,0.0,18,0.045,0,0.9,12.93
2023-10-27 00:23:00,16.34,86.34,0.0,20,0.015,0,0.9,12.93
2023-10-27 00:24:00,16.34,86.38,0.0,144,0.195,0,0.9,12.93
2023-10-27 00:25:00,16.37,86.4,0.0,140,0.39,0,0.9,12.93
2023-10-27 00:26:00,16.38,86.28,0.0,173,0.12,0,0.9,12.93
2023-10-27 00:27:00,16.37,86.3,0.0,47,0.135,0,0.9,12.93
2023-10-27 00:28:00,16.38,86.28,0.0,122,0.03,0,0.9,12.93
2023-10-27 00:29:00,16.37,86.33,0.0,124,0.015,0,0.9,12.93
2023-10-27 00:30:00,16.35,86.37,0.0,153,0.045,0,0.9,12.93
2023-10-27 00:31:00,16.34,86.35,0.0,153,0.0,0,0.0,12.93
2023-10-27 00:32:00,16.34,86.45,0.0,153,0.0,0,0.0,12.93
2023-10-27 00:33:00,16.34,86.49,0.0,161,0.015,0,0.9,12.93
2023-10-27 00:34:00,16.34,86.41,0.0,140,0.045,0,0.9,12.93
2023-10-27 00:35:00,16.32,86.47,0.0,150,0.03,0,0.9,12.93
2023-10-27 00:36:00,16.32,86.54,0.0,151,0.015,0,0.9,12.93
2023-10-27 00:37:00,16.31,86.57,0.0,151,0.0,0,0.0,12.93
2023-10-27 00:38:00,16.31,86.54,0.0,17,0.135,0,0.9,12.93
2023-10-27 00:39:00,16.31,86.55,0.0,183,0.225,0,0.9,12.93
2023-10-27 00:40:00,16.31,86.52,0.0,177,0.015,0,0.9,12.93
2023-10-27 00:41:00,16.31,86.48,0.0,192,0.015,0,0.9,12.93
2023-10-27 00:42:00,16.31,86.61,0.0,187,0.015,0,0.9,12.93
2023-10-27 00:43:00,16.3,86.62,0.0,148,0.15,0,0.9,12.93
2023-10-27 00:44:00,16.28,86.43,0.0,174,0.015,0,0.9,12.93
2023-10-27 00:45:00,16.27,86.53,0.0,174,0.0,0,0.0,12.93
2023-10-27 00:46:00,16.28,86.56,0.0,174,0.03,0,0.9,12.93
2023-10-27 00:47:00,16.28,86.48,0.0,299,0.33,0,1.8,12.93
2023-10-27 00:48:00,16.27,86.44,0.0,10,0.105,0,0.9,12.93
2023-10-27 00:49:00,16.3,86.47,0.0,291,0.0,0,0.0,12.93
2023-10-27 00:50:00,16.27,86.49,0.0,225,0.195,0,0.9,12.93
2023-10-27 00:51:00,16.27,86.59,0.0,226,0.015,0,0.9,12.93
2023-10-27 00:52:00,16.28,86.63,0.0,227,0.0,0,0.0,12.93
2023-10-27 00:53:00,16.28,86.66,0.0,196,0.045,0,0.9,12.93
2023-10-27 00:54:00,16.28,86.6,0.0,190,0.015,0,0.9,12.93
2023-10-27 00:55:00,16.27,86.52,0.0,188,0.0,0,0.0,12.93
2023-10-27 00:56:00,16.3,86.54,0.0,188,0.0,0,0.0,12.93
2023-10-27 00:57:00,16.27,86.65,0.0,74,0.165,0,0.9,12.93
2023-10-27 00:58:00,16.27,86.63,0.0,74,0.0,0,0.0,12.93
2023-10-27 00:59:00,16.28,86.66,0.0,218,0.255,0,0.9,12.93
2023-10-27 01:00:00,16.25,86.71,0.0,172,0.06,0,0.9,12.93
2023-10-27 01:01:00,16.27,86.78,0.0,181,0.03,0,0.9,12.93
2023-10-27 01:02:00,16.27,86.79,0.0,346,0.615,0,1.8,12.93
2023-10-27 01:03:00,16.28,86.75,0.0,56,0.09,0,0.9,12.93
2023-10-27 01:04:00,16.28,86.75,0.0,93,0.36,0,0.9,12.93
2023-10-27 01:05:00,16.32,86.67,0.0,128,0.915,0,1.8,12.93
2023-10-27 01:06:00,16.3,86.58,0.0,355,0.165,0,0.9,12.93
2023-10-27 01:07:00,16.32,86.62,0.0,227,0.285,0,0.9,12.89
2023-10-27 01:08:00,16.34,86.47,0.0,60,0.36,0,0.9,12.93
2023-10-27 01:09:00,16.37,86.43,0.0,150,0.015,0,0.9,12.93
2023-10-27 01:10:00,16.35,86.35,0.0,285,0.15,0,0.9,12.89
2023-10-27 01:11:00,16.37,86.34,0.0,200,0.015,0,0.9,12.89
2023-10-27 01:12:00,16.35,86.3,0.0,189,0.015,0,0.9,12.89
2023-10-27 01:13:00,16.37,86.32,0.0,108,0.24,0,0.9,12.89
2023-10-27 01:14:00,16.38,86.24,0.0,167,0.195,0,0.9,12.89
2023-10-27 01:15:00,16.42,86.15,0.0,94,0.39,0,0.9,12.89
2023-10-27 01:16:00,16.44,86.16,0.0,127,0.105,0,0.9,12.89
2023-10-27 01:17:00,16.45,86.11,0.0,143,0.03,0,0.9,12.89
2023-10-27 01:18:00,16.44,86.01,0.0,355,0.12,0,0.9,12.89
2023-10-27 01:19:00,16.45,85.95,0.0,359,0.0,0,0.0,12.93
2023-10-27 01:20:00,16.48,85.85,0.0,248,0.255,0,0.9,12.89
2023-10-27 01:21:00,16.47,85.86,0.0,171,0.54,0,1.8,12.89
2023-10-27 01:22:00,16.47,85.88,0.0,231,0.03,0,0.9,12.89
2023-10-27 01:23:00,16.47,85.92,0.0,94,0.285,0,0.9,12.89
2023-10-27 01:24:00,16.48,85.87,0.0,349,0.18,0,0.9,12.93
2023-10-27 01:25:00,16.45,85.86,0.0,0,0.495,0,1.8,12.93
2023-10-27 01:26:00,16.45,85.87,0.0,342,0.195,0,0.9,12.89
2023-10-27 01:27:00,16.45,85.94,0.0,181,0.225,0,0.9,12.89
2023-10-27 01:28:00,16.44,85.99,0.0,184,0.045,0,0.9,12.89
2023-10-27 01:29:00,16.42,85.77,0.0,155,0.435,0,0.9,12.93
2023-10-27 01:30:00,16.42,85.8,0.0,180,0.33,0,0.9,12.89
2023-10-27 01:31:00,16.42,85.8,0.0,181,0.195,0,0.9,12.89
2023-10-27 01:32:00,16.45,85.73,0.0,180,0.525,0,1.8,12.89
2023-10-27 01:33:00,16.44,85.79,0.0,167,0.015,0,0.9,12.89
2023-10-27 01:34:00,16.41,85.76,0.0,254,0.24,0,0.9,12.89
2023-10-27 01:35:00,16.38,85.86,0.0,144,0.105,0,0.9,12.89
2023-10-27 01:36:00,16.38,85.94,0.0,98,0.21,0,0.9,12.89
2023-10-27 01:37:00,16.37,85.89,0.0,130,0.285,0,0.9,12.89
2023-10-27 01:38:00,16.37,85.87,0.0,81,0.15,0,0.9,12.89
2023-10-27 01:39:00,16.37,85.91,0.0,101,0.15,0,0.9,12.89
2023-10-27 01:40:00,16.35,85.97,0.0,109,0.0,0,0.0,12.89
2023-10-27 01:41:00,16.31,85.96,0.0,53,0.03,0,0.9,12.89
2023-10-27 01:42:00,16.32,86.11,0.0,140,0.195,0,0.9,12.89
2023-10-27 01:43:00,16.3,85.94,0.0,55,0.285,0,0.9,12.89
2023-10-27 01:44:00,16.27,86.06,0.0,141,0.33,0,0.9,12.89
2023-10-27 01:45:00,16.24,86.08,0.0,171,0.18,0,0.9,12.89
2023-10-27 01:46:00,16.25,86.09,0.0,26,0.15,0,0.9,12.89
2023-10-27 01:47:00,16.2,86.08,0.0,256,0.255,0,0.9,12.89
2023-10-27 01:48:00,16.17,86.08,0.0,72,0.135,0,0.9,12.89
2023-10-27 01:49:00,16.14,86.21,0.0,179,0.045,0,0.9,12.89
2023-10-27 01:50:00,16.13,86.22,0.0,329,0.24,0,0.9,12.89
2023-10-27 01:51:00,16.13,86.27,0.0,341,0.06,0,0.9,12.89
2023-10-27 01:52:00,16.07,86.43,0.0,340,0.0,0,0.0,12.89
2023-10-27 01:53:00,16.04,86.32,0.0,237,0.12,0,0.9,12.89
2023-10-27 01:54:00,16.03,86.36,0.0,262,0.165,0,0.9,12.89
2023-10-27 01:55:00,16.0,86.41,0.0,325,0.135,0,1.8,12.89
2023-10-27 01:56:00,15.96,86.49,0.0,14,0.3,0,1.8,12.89
2023-10-27 01:57:00,15.96,86.63,0.0,18,0.03,0,0.9,12.89
2023-10-27 01:58:00,15.96,86.7,0.0,27,0.03,0,0.9,12.89
2023-10-27 01:59:00,15.92,86.82,0.0,15,0.195,0,0.9,12.89
2023-10-27 02:00:00,15.9,86.84,0.0,17,0.0,0,0.0,12.89
2023-10-27 02:01:00,15.88,86.82,0.0,130,0.06,0,0.9,12.89
2023-10-27 02:02:00,15.86,86.87,0.0,130,0.0,0,0.0,12.89
2023-10-27 02:03:00,15.86,86.88,0.0,282,0.03,0,0.9,12.89
2023-10-27 02:04:00,15.83,86.79,0.0,314,0.21,0,0.9,12.89
2023-10-27 02:05:00,15.84,86.88,0.0,69,0.255,0,0.9,12.89
2023-10-27 02:06:00,15.83,86.81,0.0,113,0.18,0,0.9,12.89
2023-10-27 02:07:00,15.8,86.77,0.0,115,0.27,0,0.9,12.89
2023-10-27 02:08:00,15.82,86.68,0.0,115,0.0,0,0.0,12.89
2023-10-27 02:09:00,15.82,86.68,0.0,238,0.03,0,0.9,12.89
2023-10-27 02:10:00,15.79,86.38,0.0,115,0.315,0,0.9,12.89
2023-10-27 02:11:00,15.79,86.58,0.0,127,0.18,0,0.9,12.89
2023-10-27 02:12:00,15.79,86.62,0.0,128,0.0,0,0.0,12.89
2023-10-27 02:13:00,15.77,86.66,0.0,129,0.075,0,0.9,12.89
2023-10-27 02:14:00,15.76,86.7,0.0,129,0.0,0,0.0,12.89
2023-10-27 02:15:00,15.76,86.69,0.0,125,0.075,0,0.9,12.89
2023-10-27 02:16:00,15.74,86.77,0.0,125,0.0,0,0.0,12.89
2023-10-27 02:17:00,15.74,86.57,0.0,240,0.015,0,0.9,12.89
2023-10-27 02:18:00,15.72,86.53,0.0,331,0.075,0,0.9,12.89
2023-10-27 02:19:00,15.66,86.54,0.0,289,0.135,0,0.9,12.89
2023-10-27 02:20:00,15.66,86.42,0.0,42,0.33,0,0.9,12.89
2023-10-27 02:21:00,15.66,86.33,0.0,254,0.255,0,0.9,12.89
2023-10-27 02:22:00,15.63,86.33,0.0,127,0.165,0,0.9,12.89
2023-10-27 02:23:00,15.63,86.32,0.0,95,0.135,0,0.9,12.89
2023-10-27 02:24:00,15.62,86.24,0.0,320,0.12,0,0.9,12.89
2023-10-27 02:25:00,15.62,86.29,0.0,320,0.0,0,0.0,12.89
2023-10-27 02:26:00,15.62,86.27,0.0,320,0.0,0,0.0,12.89
2023-10-27 02:27:00,15.63,86.23,0.0,239,0.015,0,0.9,12.89
2023-10-27 02:28:00,15.62,86.31,0.0,241,0.0,0,0.0,12.89
2023-10-27 02:29:00,15.61,86.05,0.0,74,0.39,0,1.8,12.89
2023-10-27 02:30:00,15.58,86.09,0.0,323,0.24,0,1.8,12.89
2023-10-27 02:31:00,15.56,86.01,0.0,51,0.615,0,0.9,12.89
2023-10-27 02:32:00,15.56,86.0,0.0,89,0.15,0,0.9,12.89
2023-10-27 02:33:00,15.55,85.98,0.0,106,0.015,0,0.9,12.89
2023-10-27 02:34:00,15.55,86.02,0.0,153,0.06,0,0.9,12.89
2023-10-27 02:35:00,15.53,85.86,0.0,134,0.18,0,0.9,12.89
2023-10-27 02:36:00,15.48,85.71,0.0,156,0.045,0,0.9,12.89
2023-10-27 02:37:00,15.49,85.78,0.0,179,0.165,0,0.9,12.89
2023-10-27 02:38:00,15.46,85.77,0.0,159,0.03,0,0.9,12.89
2023-10-27 02:39:00,15.48,85.8,0.0,110,0.09,0,0.9,12.89
2023-10-27 02:40:00,15.48,85.9,0.0,168,0.06,0,0.9,12.89
2023-10-27 02:41:00,15.43,85.87,0.0,180,0.18,0,0.9,12.89
2023-10-27 02:42:00,15.43,85.89,0.0,223,0.075,0,0.9,12.89
2023-10-27 02:43:00,15.42,85.77,0.0,203,0.015,0,0.9,12.89
2023-10-27 02:44:00,15.42,85.75,0.0,123,0.21,0,0.9,12.89
2023-10-27 02:45:00,15.42,85.54,0.0,91,0.21,0,0.9,12.89
2023-10-27 02:46:00,15.45,85.54,0.0,104,0.255,0,0.9,12.89
2023-10-27 02:47:00,15.43,85.43,0.0,334,0.495,0,0.9,12.89
2023-10-27 02:48:00,15.42,85.49,0.0,292,0.09,0,0.9,12.89
2023-10-27 02:49:00,15.41,85.51,0.0,271,0.105,0,0.9,12.89
2023-10-27 02:50:00,15.43,85.44,0.0,297,0.33,0,0.9,12.89
2023-10-27 02:51:00,15.38,85.5,0.0,282,0.015,0,0.9,12.89
2023-10-27 02:52:00,15.39,85.37,0.0,187,0.27,0,0.9,12.89
2023-10-27 02:53:00,15.38,84.98,0.0,129,0.225,0,0.9,12.89
2023-10-27 02:54:00,15.41,84.77,0.0,215,0.3,0,0.9,12.89
2023-10-27 02:55:00,15.38,84.5,0.0,182,0.525,0,1.8,12.89
2023-10-27 02:56:00,15.38,84.45,0.0,178,0.075,0,0.9,12.89
2023-10-27 02:57:00,15.39,84.27,0.0,176,0.03,0,0.9,12.89
2023-10-27 02:58:00,15.42,84.38,0.0,177,0.015,0,0.9,12.89
2023-10-27 02:59:00,15.45,84.14,0.0,191,0.21,0,0.9,12.89
2023-10-27 03:00:00,15.43,84.1,0.0,216,0.135,0,0.9,12.89
2023-10-27 03:01:00,15.45,83.74,0.0,62,0.15,0,0.9,12.89
2023-10-27 03:02:00,15.45,83.39,0.0,310,0.345,0,0.9,12.89
2023-10-27 03:03:00,15.42,83.23,0.0,128,0.18,0,0.9,12.89
2023-10-27 03:04:00,15.43,83.08,0.0,180,0.18,0,0.9,12.89
2023-10-27 03:05:00,15.45,83.08,0.0,129,0.045,0,0.9,12.89
2023-10-27 03:06:00,15.43,82.89,0.0,48,0.12,0,0.9,12.89
2023-10-27 03:07:00,15.45,82.84,0.0,266,0.135,0,0.9,12.89
2023-10-27 03:08:00,15.48,82.9,0.0,218,0.045,0,0.9,12.89
2023-10-27 03:09:00,15.45,82.84,0.0,90,0.03,0,0.9,12.89
2023-10-27 03:10:00,15.48,82.78,0.0,176,0.15,0,0.9,12.89
2023-10-27 03:11:00,15.48,82.62,0.0,136,0.06,0,0.9,12.89
2023-10-27 03:12:00,15.49,82.73,0.0,137,0.0,0,0.0,12.89
2023-10-27 03:13:00,15.49,82.55,0.0,193,0.12,0,0.9,12.89
2023-10-27 03:14:00,15.48,82.3,0.0,80,0.315,0,0.9,12.89
2023-10-27 03:15:00,15.48,82.56,0.0,176,0.285,0,0.9,12.89
2023-10-27 03:16:00,15.43,82.01,0.0,242,0.315,0,1.8,12.89
2023-10-27 03:17:00,15.42,82.02,0.0,252,0.255,0,1.8,12.89
2023-10-27 03:18:00,15.41,82.07,0.0,269,0.165,0,0.9,12.89
2023-10-27 03:19:00,15.35,82.25,0.0,257,0.0,0,0.0,12.89
2023-10-27 03:20:00,15.32,82.36,0.0,264,0.045,0,0.9,12.89
2023-10-27 03:21:00,15.32,82.31,0.0,288,0.015,0,0.9,12.89
2023-10-27 03:22:00,15.32,82.2,0.0,262,0.12,0,0.9,12.89
2023-10-27 03:23:00,15.28,82.01,0.0,314,0.135,0,0.9,12.89
2023-10-27 03:24:00,15.25,81.94,0.0,291,0.12,0,0.9,12.89
2023-10-27 03:25:00,15.25,81.79,0.0,33,0.285,0,0.9,12.89
2023-10-27 03:26:00,15.25,81.51,0.0,178,0.36,0,0.9,12.89
2023-10-27 03:27:00,15.24,81.58,0.0,178,0.3,0,0.9,12.89
2023-10-27 03:28:00,15.22,81.53,0.0,191,0.045,0,0.9,12.89
2023-10-27 03:29:00,15.21,81.17,0.0,249,0.06,0,0.9,12.89
2023-10-27 03:30:00,15.2,81.13,0.0,158,0.045,0,0.9,12.89
2023-10-27 03:31:00,15.2,81.22,0.0,156,0.0,0,0.0,12.89
2023-10-27 03:32:00,15.2,81.05,0.0,189,0.15,0,0.9,12.89
2023-10-27 03:33:00,15.18,81.01,0.0,46,0.39,0,1.8,12.89
2023-10-27 03:34:00,15.17,81.06,0.0,322,0.21,0,0.9,12.89
2023-10-27 03:35:00,15.14,81.19,0.0,314,0.0,0,0.0,12.89
2023-10-27 03:36:00,15.11,81.24,0.0,259,0.0,0,0.0,12.89
2023-10-27 03:37:00,15.12,81.05,0.0,179,0.075,0,0.9,12.89
