datetime,temp,hum,rad,wd,ws,rain,maxws,bv
2023-10-25 00:00:00,13.37,85.08,0.0,28,0.0,0,0.0,12.93
2023-10-25 00:01:00,13.37,85.24,0.0,28,0.0,0,0.0,12.89
2023-10-25 00:02:00,13.36,85.37,0.0,28,0.0,0,0.0,12.89
2023-10-25 00:03:00,13.36,85.27,0.0,28,0.0,0,0.0,12.93
2023-10-25 00:04:00,13.33,85.4,0.0,28,0.0,0,0.0,12.93
2023-10-25 00:05:00,13.33,85.33,0.0,28,0.0,0,0.0,12.93
2023-10-25 00:06:00,13.33,85.27,0.0,28,0.0,0,0.0,12.93
2023-10-25 00:07:00,13.34,85.11,0.0,28,0.0,0,0.0,12.89
2023-10-25 00:08:00,13.4,85.09,0.0,28,0.0,0,0.0,12.93
2023-10-25 00:09:00,13.41,84.98,0.0,28,0.0,0,0.0,12.89
2023-10-25 00:10:00,13.41,84.86,0.0,28,0.0,0,0.0,12.93
2023-10-25 00:11:00,13.4,84.94,0.0,28,0.0,0,0.0,12.89
2023-10-25 00:12:00,13.39,84.93,0.0,28,0.0,0,0.0,12.89
2023-10-25 00:13:00,13.39,85.07,0.0,28,0.0,0,0.0,12.89
2023-10-25 00:14:00,13.39,85.14,0.0,28,0.0,0,0.0,12.89
2023-10-25 00:15:00,13.39,85.15,0.0,28,0.0,0,0.0,12.89
2023-10-25 00:16:00,13.4,85.26,0.0,28,0.0,0,0.0,12.93
2023-10-25 00:17:00,13.39,85.2,0.0,28,0.0,0,0.0,12.89
2023-10-25 00:18:00,13.4,85.09,0.0,28,0.0,0,0.0,12.89
2023-10-25 00:19:00,13.39,85.01,0.0,28,0.015,0,0.9,12.89
2023-10-25 00:20:00,13.41,84.95,0.0,28,0.0,0,0.0,12.89
2023-10-25 00:21:00,13.44,84.9,0.0,28,0.0,0,0.0,12.89
2023-10-25 00:22:00,13.49,84.75,0.0,28,0.0,0,0.0,12.89
2023-10-25 00:23:00,13.54,84.55,0.0,28,0.0,0,0.0,12.89
2023-10-25 00:24:00,13.54,84.42,0.0,28,0.0,0,0.0,12.89
2023-10-25 00:25:00,13.55,84.5,0.0,28,0.0,0,0.0,12.89
2023-10-25 00:26:00,13.55,84.43,0.0,28,0.0,0,0.0,12.89
2023-10-25 00:27:00,13.58,84.36,0.0,28,0.0,0,0.0,12.89
2023-10-25 00:28:00,13.54,84.43,0.0,28,0.0,0,0.0,12.89
2023-10-25 00:29:00,13.54,84.5,0.0,28,0.0,0,0.0,12.89
2023-10-25 00:30:00,13.53,84.42,0.0,28,0.0,0,0.0,12.89
2023-10-25 00:31:00,13.51,84.46,0.0,28,0.0,0,0.0,12.89
2023-10-25 00:32:00,13.51,84.53,0.0,28,0.0,0,0.0,12.89
2023-10-25 00:33:00,13.5,84.5,0.0,28,0.0,0,0.0,12.89
2023-10-25 00:34:00,13.51,84.5,0.0,28,0.0,0,0.0,12.89
2023-10-25 00:35:00,13.53,84.21,0.0,28,0.0,0,0.0,12.89
2023-10-25 00:36:00,13.58,84.16,0.0,28,0.0,0,0.0,12.89
2023-10-25 00:37:00,13.58,84.1,0.0,28,0.0,0,0.0,12.89
2023-10-25 00:38:00,13.61,84.03,0.0,28,0.0,0,0.0,12.89
2023-10-25 00:39:00,13.61,83.81,0.0,28,0.0,0,0.0,12.89
2023-10-25 00:40:00,13.61,83.78,0.0,28,0.015,0,0.9,12.89
2023-10-25 00:41:00,13.64,83.62,0.0,28,0.015,0,0.9,12.89
2023-10-25 00:42:00,13.67,83.5,0.0,28,0.075,0,0.9,12.89
2023-10-25 00:43:00,13.74,83.31,0.0,26,0.03,0,0.9,12.89
2023-10-25 00:44:00,13.75,83.22,0.0,26,0.0,0,0.0,12.89
2023-10-25 00:45:00,13.75,83.1,0.0,26,0.0,0,0.0,12.89
2023-10-25 00:46:00,13.75,83.1,0.0,26,0.0,0,0.0,12.89
2023-10-25 00:47:00,13.75,83.11,0.0,26,0.0,0,0.0,12.89
2023-10-25 00:48:00,13.75,83.1,0.0,26,0.0,0,0.0,12.89
2023-10-25 00:49:00,13.75,83.09,0.0,14,0.075,0,0.9,12.89
2023-10-25 00:50:00,13.78,83.1,0.0,14,0.0,0,0.0,12.89
2023-10-25 00:51:00,13.78,83.14,0.0,14,0.015,0,0.9,12.89
2023-10-25 00:52:00,13.77,83.12,0.0,14,0.0,0,0.0,12.89
2023-10-25 00:53:00,13.8,83.15,0.0,16,0.045,0,0.9,12.89
2023-10-25 00:54:00,13.77,83.27,0.0,16,0.0,0,0.0,12.89
2023-10-25 00:55:00,13.75,83.2,0.0,15,0.015,0,0.9,12.89
2023-10-25 00:56:00,13.78,83.13,0.0,15,0.0,0,0.0,12.89
2023-10-25 00:57:00,13.8,83.18,0.0,15,0.0,0,0.0,12.89
2023-10-25 00:58:00,13.81,83.07,0.0,15,0.0,0,0.0,12.89
2023-10-25 00:59:00,13.8,83.13,0.0,15,0.0,0,0.0,12.89
2023-10-25 01:00:00,13.8,83.14,0.0,15,0.0,0,0.0,12.89
2023-10-25 01:01:00,13.78,83.21,0.0,15,0.0,0,0.0,12.89
2023-10-25 01:02:00,13.74,83.18,0.0,15,0.0,0,0.0,12.89
2023-10-25 01:03:00,13.71,83.22,0.0,15,0.0,0,0.0,12.89
2023-10-25 01:04:00,13.67,83.35,0.0,15,0.0,0,0.0,12.89
2023-10-25 01:05:00,13.64,83.5,0.0,15,0.0,0,0.0,12.89
2023-10-25 01:06:00,13.61,83.59,0.0,15,0.0,0,0.0,12.89
2023-10-25 01:07:00,13.58,83.74,0.0,15,0.0,0,0.0,12.89
2023-10-25 01:08:00,13.54,83.85,0.0,15,0.0,0,0.0,12.89
2023-10-25 01:09:00,13.51,83.97,0.0,15,0.0,0,0.0,12.89
2023-10-25 01:10:00,13.49,84.07,0.0,15,0.0,0,0.0,12.89
2023-10-25 01:11:00,13.47,84.02,0.0,15,0.0,0,0.0,12.89
2023-10-25 01:12:00,13.46,84.17,0.0,15,0.015,0,0.9,12.89
2023-10-25 01:13:00,13.44,84.24,0.0,15,0.0,0,0.0,12.89
2023-10-25 01:14:00,13.4,84.32,0.0,15,0.0,0,0.0,12.89
2023-10-25 01:15:00,13.39,84.37,0.0,15,0.0,0,0.0,12.89
2023-10-25 01:16:00,13.37,84.5,0.0,15,0.0,0,0.0,12.89
2023-10-25 01:17:00,13.34,84.53,0.0,34,0.06,0,0.9,12.89
2023-10-25 01:18:00,13.29,84.61,0.0,33,0.03,0,0.9,12.89
2023-10-25 01:19:00,13.23,84.91,0.0,33,0.0,0,0.0,12.89
2023-10-25 01:20:00,13.18,85.02,0.0,33,0.0,0,0.0,12.89
2023-10-25 01:21:00,13.16,85.24,0.0,33,0.0,0,0.0,12.89
2023-10-25 01:22:00,13.12,85.29,0.0,33,0.0,0,0.0,12.89
2023-10-25 01:23:00,13.09,85.47,0.0,33,0.0,0,0.0,12.89
2023-10-25 01:24:00,13.09,85.63,0.0,34,0.015,0,0.9,12.89
2023-10-25 01:25:00,13.07,85.73,0.0,34,0.015,0,0.9,12.89
2023-10-25 01:26:00,13.07,85.67,0.0,34,0.0,0,0.0,12.89
2023-10-25 01:27:00,13.12,85.79,0.0,19,0.015,0,0.9,12.89
2023-10-25 01:28:00,13.1,85.8,0.0,19,0.0,0,0.0,12.89
2023-10-25 01:29:00,13.07,85.78,0.0,19,0.0,0,0.0,12.89
2023-10-25 01:30:00,13.09,85.79,0.0,19,0.0,0,0.0,12.89
2023-10-25 01:31:00,13.1,85.84,0.0,19,0.0,0,0.0,12.89
2023-10-25 01:32:00,13.12,85.82,0.0,19,0.0,0,0.0,12.89
2023-10-25 01:33:00,13.13,85.88,0.0,19,0.0,0,0.0,12.89
2023-10-25 01:34:00,13.13,85.85,0.0,20,0.0,0,0.0,12.89
2023-10-25 01:35:00,13.13,85.84,0.0,73,0.12,0,0.9,12.89
2023-10-25 01:36:00,13.15,85.7,0.0,73,0.0,0,0.0,12.89
2023-10-25 01:37:00,13.16,85.72,0.0,73,0.0,0,0.0,12.89
2023-10-25 01:38:00,13.13,85.81,0.0,73,0.0,0,0.0,12.89
2023-10-25 01:39:00,13.15,85.79,0.0,73,0.0,0,0.0,12.89
2023-10-25 01:40:00,13.15,85.82,0.0,74,0.0,0,0.0,12.89
2023-10-25 01:41:00,13.18,85.61,0.0,61,0.015,0,0.9,12.89
2023-10-25 01:42:00,13.19,85.56,0.0,61,0.0,0,0.0,12.89
2023-10-25 01:43:00,13.2,85.52,0.0,61,0.0,0,0.0,12.89
2023-10-25 01:44:00,13.2,85.39,0.0,61,0.0,0,0.0,12.89
2023-10-25 01:45:00,13.25,85.29,0.0,61,0.0,0,0.0,12.89
2023-10-25 01:46:00,13.27,85.32,0.0,61,0.0,0,0.0,12.89
2023-10-25 01:47:00,13.27,85.41,0.0,61,0.0,0,0.0,12.89
2023-10-25 01:48:00,13.26,85.29,0.0,61,0.0,0,0.0,12.89
2023-10-25 01:49:00,13.23,85.33,0.0,61,0.0,0,0.0,12.89
2023-10-25 01:50:00,13.2,85.43,0.0,61,0.0,0,0.0,12.89
